originZip,originCity,originState,originCountry,destZip,destCity,destState,destCountry,scac,carrierName,lane,miles,originLat,originLng,destLat,destLng,equipmentTypeDesc,equipmentTypeCode,shipmentDate,lineHaul,accessorials,tax,fuel,shipper,consignee,direction
80216,Denver,CO,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-10-01,2202.47,299.29,144.91,396.44,Umbrella Foods,Cyberdyne Stores,outbound
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2026-04-28,3926.45,63.21,234.82,706.76,Hooli Materials,Massive Dynamic,third party
80216,Denver,CO,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-08-23,3086.41,423.63,203.28,555.55,Acme Manufacturing,Wonka Markets,intercompany
80216,Denver,CO,US,30303,Atlanta,GA,US,WERN,Werner Enterprises,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-09-28,3403.86,0,200.83,612.69,Hooli Materials,Northwind Retail,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-NJ-Newark-TO-Los Angeles-CA-US-HS,2437,40.74,-74.17,34.03,-118.23,Hotshot,HS,2026-05-07,4946.81,239.89,303.86,890.42,Initech Supply,Pied Piper Warehousing,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-07-13,5872.5,52.3,349.09,1057.05,Acme Manufacturing,Massive Dynamic,inbound
33101,Miami,FL,US,85034,Phoenix,AZ,US,USXP,US Xpress,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2025-10-25,4541.82,0,267.97,817.53,Wayne Distribution,Gekko Wholesale,outbound
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-03-29,2036.7,85.45,124.44,366.61,Initech Supply,Massive Dynamic,intercompany
75201,Dallas,TX,US,64120,Kansas City,MO,US,WERN,Werner Enterprises,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-04-27,1052.79,172.04,70.72,189.5,Stark Components,Cyberdyne Stores,third party
98108,Seattle,WA,US,07102,Newark,NJ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-12-06,5127.12,0,302.5,922.88,Globex Industries,Gekko Wholesale,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,CRST,CRST Carriers,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-09-19,5155.23,0,304.16,927.94,Initech Supply,Gekko Wholesale,third party
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-07-11,2816.73,0,166.19,507.01,Hooli Materials,Gekko Wholesale,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-10-31,2490.05,0,146.91,448.21,Globex Industries,Massive Dynamic,intercompany
90021,Los Angeles,CA,US,80216,Denver,CO,US,PAMT,PAM Transport,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-08-04,1601,156.01,102.26,288.18,Stark Components,Pied Piper Warehousing,outbound
80216,Denver,CO,US,30303,Atlanta,GA,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-06-03,2847.85,0,168.02,512.61,Soylent Goods,Vandelay Imports,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-RF,1363,40.74,-74.17,32.78,-96.8,Reefer,RF,2025-10-03,4436.7,0,261.77,798.61,Soylent Goods,Vandelay Imports,outbound
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-06-20,2851.42,423.57,189.41,513.26,Initech Supply,Pied Piper Warehousing,outbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,WERN,Werner Enterprises,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2025-08-11,847.9,176.12,58.83,152.62,Acme Manufacturing,Massive Dynamic,intercompany
64120,Kansas City,MO,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-12-25,1422.77,93.67,88.63,256.1,Soylent Goods,Tyrell Depot,intercompany
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-09-11,5923.43,0,349.48,1066.22,Initech Supply,Northwind Retail,outbound
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-03-13,3153.29,261.18,199.1,567.59,Soylent Goods,Gekko Wholesale,inbound
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-11-01,2991.98,0,176.53,538.56,Wayne Distribution,Northwind Retail,third party
80216,Denver,CO,US,33101,Miami,FL,US,SWFT,Swift Logistics,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-03-07,4593.22,238.67,282.93,826.78,Wayne Distribution,Gekko Wholesale,intercompany
80216,Denver,CO,US,07102,Newark,NJ,US,KNXX,Knight Transportation,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2026-04-09,4935.95,354.69,308.96,888.47,Stark Components,Gekko Wholesale,third party
80216,Denver,CO,US,60601,Chicago,IL,US,USXP,US Xpress,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-06-24,2363.22,235.2,151.19,425.38,Hooli Materials,Gekko Wholesale,intercompany
80216,Denver,CO,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-02-10,2746.58,0,162.05,494.38,Globex Industries,Cyberdyne Stores,outbound
80216,Denver,CO,US,33101,Miami,FL,US,SWFT,Swift Logistics,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-08-21,4562.98,0,269.22,821.34,Acme Manufacturing,Tyrell Depot,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-02-25,7222.15,0,426.11,1299.99,Initech Supply,Wonka Markets,outbound
37210,Nashville,TN,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-TN-Nashville-TO-Chicago-IL-US-FB,400,36.13,-86.74,41.88,-87.63,Flatbed,FB,2026-01-06,908.59,0,53.61,163.55,Hooli Materials,Wonka Markets,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-10-13,4255.08,198.96,261,765.91,Wayne Distribution,Tyrell Depot,inbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-06-26,3609.31,302.42,228.07,649.68,Wayne Distribution,Pied Piper Warehousing,inbound
85034,Phoenix,AZ,US,75201,Dallas,TX,US,WERN,Werner Enterprises,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2026-05-21,1766.13,339.36,121.17,317.9,Acme Manufacturing,Northwind Retail,inbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2026-04-29,6256.89,102.96,374.3,1126.24,Umbrella Foods,Cyberdyne Stores,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,USXP,US Xpress,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-04-26,3116.61,0,183.88,560.99,Soylent Goods,Wonka Markets,third party
37210,Nashville,TN,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2025-10-17,3669.3,0,216.49,660.47,Hooli Materials,Massive Dynamic,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,SWFT,Swift Logistics,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2025-12-25,3054.89,149.16,187.7,549.88,Initech Supply,Northwind Retail,inbound
80216,Denver,CO,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2025-10-17,2721.33,377.43,179.43,489.84,Initech Supply,Massive Dynamic,third party
64120,Kansas City,MO,US,75201,Dallas,TX,US,JBHT,J.B. Hunt Freight,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-12-07,1655.15,469.34,121.12,297.93,Soylent Goods,Gekko Wholesale,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,SWFT,Swift Logistics,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-05-30,1069.7,138.4,70.03,192.55,Initech Supply,Northwind Retail,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2026-02-22,5067.86,216.84,309.85,912.22,Hooli Materials,Vandelay Imports,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,SWFT,Swift Logistics,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-02-28,2226.56,0,131.37,400.78,Globex Industries,Massive Dynamic,inbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-03-23,2177,332.31,145.06,391.86,Wayne Distribution,Cyberdyne Stores,outbound
80216,Denver,CO,US,60601,Chicago,IL,US,CRST,CRST Carriers,US-CO-Denver-TO-Chicago-IL-US-RF,916,39.79,-104.97,41.88,-87.63,Reefer,RF,2026-05-26,2858.87,297.13,183.53,514.6,Stark Components,Gekko Wholesale,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,SCNN,Schneider National,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2025-11-23,2814.41,154.26,173.76,506.59,Soylent Goods,Vandelay Imports,outbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-11-28,5825.74,206.25,354.03,1048.63,Stark Components,Northwind Retail,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-06-09,2796.45,374.85,183.73,503.36,Globex Industries,Wonka Markets,intercompany
75201,Dallas,TX,US,60601,Chicago,IL,US,USXP,US Xpress,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-03-18,1719.75,224.48,112.69,309.55,Umbrella Foods,Gekko Wholesale,outbound
75201,Dallas,TX,US,60601,Chicago,IL,US,PAMT,PAM Transport,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-11-02,1562.93,124.44,98.43,281.33,Hooli Materials,Massive Dynamic,intercompany
80216,Denver,CO,US,30303,Atlanta,GA,US,USXP,US Xpress,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-06-16,1371.87,0,80.94,246.94,Globex Industries,Gekko Wholesale,third party
80216,Denver,CO,US,33101,Miami,FL,US,SWFT,Swift Logistics,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2025-10-16,4190.63,129.76,253.74,754.31,Hooli Materials,Massive Dynamic,inbound
07102,Newark,NJ,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-02-07,5522.95,0,325.85,994.13,Wayne Distribution,Massive Dynamic,intercompany
98108,Seattle,WA,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Los Angeles-CA-US-SD,958,47.55,-122.31,34.03,-118.23,Step Deck,SD,2026-03-12,2688.3,0,158.61,483.89,Wayne Distribution,Gekko Wholesale,outbound
80216,Denver,CO,US,37210,Nashville,TN,US,PAMT,PAM Transport,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2025-09-08,1963.12,0,115.82,353.36,Acme Manufacturing,Massive Dynamic,intercompany
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2025-07-09,3243.68,437.1,213.23,583.86,Initech Supply,Gekko Wholesale,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,WERN,Werner Enterprises,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-04-12,1861.5,499.44,134.8,335.07,Hooli Materials,Northwind Retail,third party
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,JBHT,J.B. Hunt Freight,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2026-01-28,6228.54,0,367.48,1121.14,Initech Supply,Cyberdyne Stores,third party
85034,Phoenix,AZ,US,75201,Dallas,TX,US,USXP,US Xpress,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2026-05-30,1417.6,493.61,108.32,255.17,Globex Industries,Vandelay Imports,inbound
80216,Denver,CO,US,43215,Columbus,OH,US,CRST,CRST Carriers,US-CO-Denver-TO-Columbus-OH-US-FB,1163,39.79,-104.97,39.96,-82.99,Flatbed,FB,2026-04-01,3287.47,0,193.96,591.74,Globex Industries,Tyrell Depot,inbound
98108,Seattle,WA,US,07102,Newark,NJ,US,SWFT,Swift Logistics,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-05-29,6915.9,0,408.04,1244.86,Acme Manufacturing,Massive Dynamic,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,SWFT,Swift Logistics,US-CO-Denver-TO-Nashville-TN-US-HS,1023,39.79,-104.97,36.13,-86.74,Hotshot,HS,2026-01-08,1744.49,0,102.92,314.01,Hooli Materials,Massive Dynamic,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,USXP,US Xpress,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-10-08,6094.04,0,359.55,1096.93,Soylent Goods,Northwind Retail,outbound
07102,Newark,NJ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2026-03-05,2229.14,456.55,154.35,401.25,Umbrella Foods,Wonka Markets,intercompany
64120,Kansas City,MO,US,90021,Los Angeles,CA,US,SCNN,Schneider National,US-MO-Kansas City-TO-Los Angeles-CA-US-SD,1358,39.13,-94.52,34.03,-118.23,Step Deck,SD,2025-09-13,3560.25,50.56,212.58,640.84,Acme Manufacturing,Cyberdyne Stores,intercompany
98108,Seattle,WA,US,85034,Phoenix,AZ,US,PAMT,PAM Transport,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-07-16,2877.23,405.63,190.04,517.9,Soylent Goods,Gekko Wholesale,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,USXP,US Xpress,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2025-08-17,3286.26,85.24,198.15,591.53,Acme Manufacturing,Vandelay Imports,inbound
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,KNXX,Knight Transportation,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-10-02,6332.21,251.73,386.19,1139.8,Hooli Materials,Wonka Markets,intercompany
37210,Nashville,TN,US,85034,Phoenix,AZ,US,WERN,Werner Enterprises,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-01-14,3780.21,0,223.03,680.44,Stark Components,Tyrell Depot,outbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,SWFT,Swift Logistics,US-CA-Los Angeles-TO-Denver-CO-US-VN,832,34.03,-118.23,39.79,-104.97,Dry Van,VN,2026-03-27,2314.75,470.1,160.08,416.65,Wayne Distribution,Northwind Retail,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,KNXX,Knight Transportation,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2026-04-04,5528.14,454.3,348.88,995.07,Soylent Goods,Vandelay Imports,inbound
75201,Dallas,TX,US,60601,Chicago,IL,US,CRST,CRST Carriers,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-04-07,1711.15,0,100.96,308.01,Wayne Distribution,Cyberdyne Stores,intercompany
75201,Dallas,TX,US,60601,Chicago,IL,US,JBHT,J.B. Hunt Freight,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2025-12-16,1823.08,171.84,116.15,328.15,Globex Industries,Wonka Markets,third party
80216,Denver,CO,US,30303,Atlanta,GA,US,SCNN,Schneider National,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2026-05-01,2243.11,303.79,147.53,403.76,Acme Manufacturing,Vandelay Imports,inbound
90021,Los Angeles,CA,US,80216,Denver,CO,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2025-07-09,1616.8,256.62,108.22,291.02,Hooli Materials,Vandelay Imports,inbound
75201,Dallas,TX,US,60601,Chicago,IL,US,WERN,Werner Enterprises,US-TX-Dallas-TO-Chicago-IL-US-FB,805,32.78,-96.8,41.88,-87.63,Flatbed,FB,2026-06-07,2143.92,185.83,135.78,385.91,Umbrella Foods,Pied Piper Warehousing,outbound
37210,Nashville,TN,US,85034,Phoenix,AZ,US,KNXX,Knight Transportation,US-TN-Nashville-TO-Phoenix-AZ-US-FB,1444,36.13,-86.74,33.43,-112.04,Flatbed,FB,2026-03-01,3667.82,0,216.4,660.21,Wayne Distribution,Tyrell Depot,inbound
64120,Kansas City,MO,US,75201,Dallas,TX,US,PAMT,PAM Transport,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2025-10-03,1280.06,0,75.52,230.41,Globex Industries,Tyrell Depot,inbound
75201,Dallas,TX,US,64120,Kansas City,MO,US,USXP,US Xpress,US-TX-Dallas-TO-Kansas City-MO-US-HS,457,32.78,-96.8,39.13,-94.52,Hotshot,HS,2026-02-26,811.09,331.52,64.43,146,Umbrella Foods,Pied Piper Warehousing,third party
85034,Phoenix,AZ,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-AZ-Phoenix-TO-Dallas-TX-US-HS,882,33.43,-112.04,32.78,-96.8,Hotshot,HS,2025-07-07,1277.85,335.21,92.15,230.01,Wayne Distribution,Wonka Markets,inbound
80216,Denver,CO,US,37210,Nashville,TN,US,PAMT,PAM Transport,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2026-06-09,3221.77,61.82,193.18,579.92,Hooli Materials,Wonka Markets,intercompany
80216,Denver,CO,US,37210,Nashville,TN,US,KNXX,Knight Transportation,US-CO-Denver-TO-Nashville-TN-US-RF,1023,39.79,-104.97,36.13,-86.74,Reefer,RF,2025-09-12,3470.68,0,204.77,624.72,Hooli Materials,Vandelay Imports,intercompany
07102,Newark,NJ,US,90021,Los Angeles,CA,US,PAMT,PAM Transport,US-NJ-Newark-TO-Los Angeles-CA-US-FB,2437,40.74,-74.17,34.03,-118.23,Flatbed,FB,2025-10-21,6645.8,0,392.1,1196.24,Acme Manufacturing,Massive Dynamic,intercompany
98108,Seattle,WA,US,07102,Newark,NJ,US,SCNN,Schneider National,US-WA-Seattle-TO-Newark-NJ-US-RF,2393,47.55,-122.31,40.74,-74.17,Reefer,RF,2026-04-21,8212.25,0,484.52,1478.21,Umbrella Foods,Vandelay Imports,third party
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-07-13,2842.14,260.43,180.71,511.59,Initech Supply,Wonka Markets,third party
80216,Denver,CO,US,07102,Newark,NJ,US,PAMT,PAM Transport,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-10-23,4306.45,0,254.08,775.16,Hooli Materials,Wonka Markets,inbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2026-04-21,2443.18,55.97,146.95,439.77,Soylent Goods,Tyrell Depot,inbound
85034,Phoenix,AZ,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-AZ-Phoenix-TO-Atlanta-GA-US-VN,1587,33.43,-112.04,33.75,-84.39,Dry Van,VN,2025-11-12,3286.85,54.82,196.67,591.63,Initech Supply,Massive Dynamic,outbound
80216,Denver,CO,US,43215,Columbus,OH,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Columbus-OH-US-HS,1163,39.79,-104.97,39.96,-82.99,Hotshot,HS,2026-04-16,1678.87,195.27,108.82,302.2,Globex Industries,Tyrell Depot,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-08-08,2293.15,315.17,151.05,412.77,Umbrella Foods,Wonka Markets,third party
07102,Newark,NJ,US,75201,Dallas,TX,US,CRST,CRST Carriers,US-NJ-Newark-TO-Dallas-TX-US-HS,1363,40.74,-74.17,32.78,-96.8,Hotshot,HS,2025-08-05,2647.61,371.58,174.79,476.57,Umbrella Foods,Gekko Wholesale,third party
90021,Los Angeles,CA,US,30303,Atlanta,GA,US,CRST,CRST Carriers,US-CA-Los Angeles-TO-Atlanta-GA-US-RF,1932,34.03,-118.23,33.75,-84.39,Reefer,RF,2025-09-05,5924.57,0,349.55,1066.42,Wayne Distribution,Northwind Retail,outbound
64120,Kansas City,MO,US,75201,Dallas,TX,US,SWFT,Swift Logistics,US-MO-Kansas City-TO-Dallas-TX-US-RF,457,39.13,-94.52,32.78,-96.8,Reefer,RF,2026-04-03,1320.23,0,77.89,237.64,Soylent Goods,Cyberdyne Stores,third party
80216,Denver,CO,US,30303,Atlanta,GA,US,SWFT,Swift Logistics,US-CO-Denver-TO-Atlanta-GA-US-FB,1210,39.79,-104.97,33.75,-84.39,Flatbed,FB,2025-12-19,1184.29,347.16,87.23,213.17,Stark Components,Pied Piper Warehousing,outbound
80216,Denver,CO,US,33101,Miami,FL,US,USXP,US Xpress,US-CO-Denver-TO-Miami-FL-US-VN,1725,39.79,-104.97,25.78,-80.2,Dry Van,VN,2025-08-08,4353.45,53.37,259.52,783.62,Stark Components,Gekko Wholesale,third party
90021,Los Angeles,CA,US,80216,Denver,CO,US,JBHT,J.B. Hunt Freight,US-CA-Los Angeles-TO-Denver-CO-US-FB,832,34.03,-118.23,39.79,-104.97,Flatbed,FB,2026-04-12,1805.79,483.18,130.7,325.04,Acme Manufacturing,Tyrell Depot,outbound
98108,Seattle,WA,US,85034,Phoenix,AZ,US,USXP,US Xpress,US-WA-Seattle-TO-Phoenix-AZ-US-VN,1113,47.55,-122.31,33.43,-112.04,Dry Van,VN,2025-08-25,2610.39,0,154.01,469.87,Wayne Distribution,Pied Piper Warehousing,inbound
80216,Denver,CO,US,07102,Newark,NJ,US,WERN,Werner Enterprises,US-CO-Denver-TO-Newark-NJ-US-SD,1617,39.79,-104.97,40.74,-74.17,Step Deck,SD,2025-11-11,5253.28,0,309.94,945.59,Stark Components,Northwind Retail,intercompany
80216,Denver,CO,US,33101,Miami,FL,US,JBHT,J.B. Hunt Freight,US-CO-Denver-TO-Miami-FL-US-RF,1725,39.79,-104.97,25.78,-80.2,Reefer,RF,2026-02-26,4748.44,421.69,301.24,854.72,Umbrella Foods,Northwind Retail,outbound
98108,Seattle,WA,US,07102,Newark,NJ,US,JBHT,J.B. Hunt Freight,US-WA-Seattle-TO-Newark-NJ-US-FB,2393,47.55,-122.31,40.74,-74.17,Flatbed,FB,2025-07-16,5049.63,0,297.93,908.93,Stark Components,Vandelay Imports,intercompany
33101,Miami,FL,US,85034,Phoenix,AZ,US,CRST,CRST Carriers,US-FL-Miami-TO-Phoenix-AZ-US-RF,1976,25.78,-80.2,33.43,-112.04,Reefer,RF,2026-06-09,5954.06,249.62,363.77,1071.73,Globex Industries,Pied Piper Warehousing,third party
